customer_id,email,first_name,middle_initial,last_name,phone,signup_date,last_purchase_date,last_login_date,customer_tier,region,acquisition_channel,gender,age_bracket,top_category,total_revenue,avg_order_value,total_orders,site_visits_30d,emails_opened_30d,cart_abandons,items_in_wishlist,customer_lifetime_days,recency_days,email_subscribed,sms_subscribed,premium_member,at_risk_churn
C1318,elizabeth.nguyen1318@email.com,Elizabeth,D,Nguyen,555-9635,2022-05-24,2024-03-03,2024-02-28,Bronze,Southwest,Paid Search,F,35-44,Home,1186.95,79.13,15,18,22,2,11,662,13,FALSE,FALSE,FALSE,FALSE
C1319,james.ramirez1319@email.com,James,S,Ramirez,555-8710,2021-03-28,2024-01-21,2024-02-18,Gold,Northeast,Organic,M,65+,Books,8165.97,199.17,41,49,21,1,9,1084,55,TRUE,TRUE,TRUE,FALSE
C1320,michelle.wright1320@email.com,Michelle,F,Wright,555-6669,2023-08-01,2024-02-24,2024-03-04,Gold,Southeast,Referral,F,65+,Home,3186.43,245.11,13,45,15,1,13,228,21,TRUE,FALSE,TRUE,FALSE
C1321,donna.roberts1321@email.com,Donna,F,Roberts,555-9317,2023-10-07,2024-02-06,2024-03-02,Gold,Midwest,Email,Other,65+,Home,1897.1,189.71,10,48,12,0,22,161,39,TRUE,FALSE,TRUE,FALSE
C1322,sarah.carter1322@email.com,Sarah,C,Carter,555-4909,2020-04-20,2023-09-22,2023-11-21,Bronze,Southwest,Paid Search,F,55-64,Beauty,943.2,94.32,10,22,24,2,6,1426,176,FALSE,FALSE,FALSE,TRUE
C1323,daniel.mitchell1323@email.com,Daniel,M,Mitchell,,2021-04-05,2024-02-27,2024-02-15,Platinum,Northeast,Organic,Other,35-44,Electronics,23976.62,357.86,67,78,15,1,3,1076,18,TRUE,FALSE,TRUE,FALSE
C1324,cynthia.wilson1324@email.com,Cynthia,F,Wilson,555-8918,2021-06-02,2024-02-11,2024-02-23,Bronze,West,Direct,F,45-54,Clothing,2091.8,104.59,20,15,14,5,6,1018,34,FALSE,FALSE,FALSE,FALSE
C1325,kenneth.moore1325@email.com,Kenneth,N,Moore,,2020-10-03,2024-01-22,2024-02-17,Bronze,West,Organic,Prefer not to say,35-44,Clothing,1413.89,83.17,17,31,14,4,12,1260,54,TRUE,FALSE,FALSE,FALSE
C1326,deborah.harris1326@email.com,Deborah,,Harris,555-6383,2022-09-16,2024-03-06,2024-03-07,Platinum,Southeast,Email,F,45-54,Home,16230.28,368.87,44,52,44,2,5,547,10,TRUE,FALSE,TRUE,FALSE
C1327,michelle.king1327@email.com,Michelle,H,King,555-6863,2021-05-07,2024-03-10,2024-03-13,Silver,Southwest,Social,F,45-54,Home,5967.0,198.9,30,29,15,2,13,1044,6,TRUE,FALSE,FALSE,FALSE
C1328,kimberly.allen1328@email.com,Kimberly,R,Allen,,2023-04-20,2024-01-26,2024-02-15,Platinum,Midwest,,Other,45-54,Clothing,9135.6,397.2,23,58,42,0,21,331,50,TRUE,TRUE,TRUE,FALSE
C1329,barbara.mitchell1329@email.com,Barbara,B,Mitchell,555-5806,2020-08-12,2024-02-02,2024-03-01,Gold,Southwest,Referral,Prefer not to say,55-64,Home,10445.33,213.17,49,27,36,3,21,1312,43,TRUE,FALSE,TRUE,FALSE
C1330,brian.king1330@email.com,Brian,H,King,555-2149,2020-08-31,2023-12-29,2023-12-02,Bronze,Southwest,Referral,Prefer not to say,65+,Beauty,1386.9,92.46,15,37,13,4,15,1293,78,FALSE,TRUE,FALSE,TRUE
C1331,laura.nelson1331@email.com,Laura,C,Nelson,555-9680,2021-08-21,2024-02-21,2024-02-26,Bronze,Southwest,Email,Other,55-64,Books,1274.72,79.67,16,43,21,1,3,938,24,TRUE,FALSE,FALSE,FALSE
C1332,elizabeth.campbell1332@email.com,Elizabeth,D,Campbell,555-1078,2020-05-01,2024-02-13,2024-03-10,Gold,Southeast,Referral,Other,55-64,Beauty,10734.52,249.64,43,58,13,2,21,1415,32,TRUE,FALSE,TRUE,FALSE
C1333,emily.martin1333@email.com,Emily,G,Martin,555-8953,2023-03-25,2024-01-22,2024-03-01,Gold,Southeast,Email,Other,18-24,Electronics,5010.48,208.77,24,34,33,3,10,357,54,TRUE,FALSE,TRUE,FALSE
C1334,mark.hill1334@email.com,Mark,E,Hill,555-1903,2022-05-30,2024-03-05,2024-03-04,Gold,Northeast,Paid Search,Other,18-24,Sports,7856.1,224.46,35,55,12,1,3,656,11,TRUE,FALSE,TRUE,FALSE
C1335,deborah.allen1335@email.com,Deborah,E,Allen,555-8173,2020-08-14,2024-01-17,2024-03-15,Platinum,West,Email,Prefer not to say,65+,Books,24242.4,384.8,63,26,28,0,14,1310,59,TRUE,TRUE,FALSE,FALSE
C1336,jason.rodriguez1336@email.com,Jason,F,Rodriguez,555-3356,2024-02-20,2024-01-23,2024-03-06,Bronze,West,Direct,Prefer not to say,18-24,Clothing,119.2,119.2,1,23,23,1,7,25,53,TRUE,FALSE,FALSE,FALSE
C1337,karen.johnson1337@email.com,Karen,D,Johnson,555-6749,2020-03-08,2024-02-20,2024-03-01,Gold,Midwest,Social,Prefer not to say,25-34,Clothing,8093.62,212.99,38,60,13,4,22,1469,25,TRUE,FALSE,TRUE,FALSE
C1338,matthew.adams1338@email.com,Matthew,D,Adams,555-5547,2021-03-29,2024-03-04,2024-03-12,Bronze,Southwest,Direct,Other,55-64,Books,933.2,93.32,10,45,24,0,7,1083,12,TRUE,FALSE,FALSE,FALSE
C1339,timothy.thompson1339@email.com,Timothy,E,Thompson,555-1494,2022-06-21,2024-03-07,2024-02-20,Bronze,West,Direct,Other,55-64,Beauty,1146.73,88.21,13,32,23,6,6,634,9,TRUE,FALSE,FALSE,FALSE
C1340,nancy.lopez1340@email.com,Nancy,L,Lopez,555-7539,2021-05-19,2023-11-03,2024-01-21,Bronze,West,Organic,Prefer not to say,25-34,Sports,396.75,79.35,5,45,22,5,7,1032,134,TRUE,FALSE,FALSE,TRUE
C1341,sarah.roberts1341@email.com,Sarah,L,Roberts,,2020-05-15,2024-02-17,2024-02-20,Silver,Southeast,Direct,F,35-44,Beauty,4840.03,156.13,31,17,18,1,13,1401,28,TRUE,TRUE,FALSE,FALSE
C1342,ronald.hall1342@email.com,Ronald,A,Hall,555-2771,2020-12-09,2024-02-25,2024-02-27,Silver,Northeast,Email,M,55-64,Home,2852.2,142.61,20,23,15,3,14,1193,20,FALSE,FALSE,FALSE,FALSE
C1343,donna.flores1343@email.com,Donna,A,Flores,,2022-11-20,2024-03-08,2024-02-22,Silver,Southwest,Direct,Prefer not to say,25-34,Beauty,2650.32,147.24,18,15,18,0,10,482,8,FALSE,TRUE,FALSE,FALSE
C1344,amanda.hill1344@email.com,Amanda,F,Hill,555-2122,2020-07-18,2024-02-28,2024-03-11,Silver,Midwest,Paid Search,Prefer not to say,45-54,Clothing,5336.55,197.65,27,43,21,3,15,1337,17,TRUE,TRUE,FALSE,FALSE
C1345,steven.moore1345@email.com,Steven,W,Moore,555-6259,2023-05-11,2024-01-18,2024-02-17,Bronze,Midwest,Referral,M,65+,Home,309.72,77.43,4,26,21,5,7,310,58,TRUE,FALSE,FALSE,FALSE
C1346,mary.jackson1346@email.com,Mary,M,Jackson,555-9213,2023-03-12,2024-01-21,2024-03-08,Gold,Midwest,Referral,F,45-54,Beauty,4584.51,241.29,19,37,21,4,6,370,55,TRUE,FALSE,TRUE,FALSE
C1347,thomas.lopez1347@email.com,Thomas,G,Lopez,555-6948,2022-09-30,2024-01-23,2024-02-15,Bronze,Southwest,Social,Other,55-64,Beauty,1252.68,104.39,12,16,24,1,7,533,53,TRUE,TRUE,FALSE,FALSE
C1348,kenneth.lopez1348@email.com,Kenneth,,Lopez,555-4213,2020-12-30,2023-12-21,2023-11-29,Silver,Midwest,Direct,M,45-54,Sports,3263.26,148.33,22,30,18,1,6,1172,86,FALSE,FALSE,FALSE,TRUE
C1349,joseph.rodriguez1349@email.com,Joseph,A,Rodriguez,555-2321,2023-10-20,2024-01-22,2024-02-24,Platinum,Northeast,,M,25-34,Clothing,3120.9,312.09,10,50,27,1,5,148,54,TRUE,TRUE,TRUE,FALSE
C1350,melissa.rivera1350@email.com,Melissa,T,Rivera,555-7995,2022-08-17,2024-02-26,2024-03-15,Gold,Southeast,Referral,F,25-34,Sports,8335.86,213.74,39,55,16,0,18,577,19,TRUE,FALSE,TRUE,FALSE
C1351,jason.garcia1351@email.com,Jason,R,Garcia,555-6665,2023-08-12,2024-02-15,2024-03-01,Bronze,Midwest,,M,18-24,Beauty,322.36,80.59,4,43,23,3,9,217,30,TRUE,FALSE,FALSE,FALSE
C1352,jennifer.miller1352@email.com,Jennifer,K,Miller,555-1570,2021-04-10,2024-02-04,2024-02-22,Gold,Southeast,Referral,F,55-64,Books,9439.48,200.84,47,57,25,2,10,1071,41,FALSE,FALSE,TRUE,FALSE
C1353,donna.young1353@email.com,Donna,,Young,555-5004,2023-10-29,2024-02-14,2024-02-26,Silver,Southwest,Referral,Prefer not to say,65+,Home,596.04,149.01,4,42,21,5,12,139,31,FALSE,FALSE,FALSE,FALSE
C1354,donald.campbell1354@email.com,Donald,C,Campbell,555-6334,2023-06-20,2024-03-02,2024-02-29,Silver,Southwest,Referral,Prefer not to say,55-64,Books,1280.96,160.12,8,45,9,0,11,270,14,TRUE,FALSE,FALSE,FALSE
C1355,kenneth.nguyen1355@email.com,Kenneth,S,Nguyen,555-8842,2023-02-08,2024-02-06,2024-03-14,Silver,Midwest,Referral,Other,35-44,Electronics,2144.28,178.69,12,20,24,6,8,402,39,TRUE,FALSE,FALSE,FALSE
C1356,stephanie.hill1356@email.com,Stephanie,B,Hill,555-2608,2023-07-19,2024-02-01,2024-02-16,Silver,West,Email,Other,35-44,Books,1956.57,177.87,11,23,13,5,4,241,44,FALSE,FALSE,FALSE,FALSE
C1357,michelle.martin1357@email.com,Michelle,G,Martin,555-6657,2020-08-23,2024-02-16,2024-02-23,Silver,Midwest,Paid Search,F,45-54,Home,3366.66,153.03,22,25,15,3,9,1301,29,TRUE,FALSE,FALSE,FALSE
C1358,brian.brown1358@email.com,Brian,C,Brown,555-8169,2023-05-12,2024-02-14,2024-02-18,Bronze,Southwest,Email,Prefer not to say,65+,Books,202.96,101.48,2,28,10,5,11,309,31,TRUE,FALSE,FALSE,FALSE
C1359,daniel.carter1359@email.com,Daniel,,Carter,555-5748,2021-04-16,2024-02-24,2024-02-27,Silver,Southwest,Social,Prefer not to say,65+,Home,5470.6,160.9,34,33,19,5,4,1065,21,TRUE,FALSE,FALSE,FALSE
C1360,elizabeth.roberts1360@email.com,Elizabeth,,Roberts,555-9562,2023-11-11,2024-01-25,2024-02-25,Bronze,Southeast,Referral,Prefer not to say,45-54,Clothing,234.72,117.36,2,27,10,2,11,126,51,TRUE,FALSE,FALSE,FALSE
C1361,george.clark1361@email.com,George,J,Clark,555-1626,2023-04-09,2023-12-14,2024-02-08,Bronze,Northeast,Referral,Prefer not to say,18-24,Electronics,839.58,119.94,7,18,9,2,12,342,93,TRUE,FALSE,FALSE,TRUE
C1362,melissa.nelson1362@email.com,Melissa,G,Nelson,555-8805,2023-07-17,2024-03-12,2024-03-05,Platinum,West,Organic,F,45-54,Electronics,7381.08,351.48,21,62,39,1,17,243,4,TRUE,FALSE,TRUE,FALSE
C1363,dorothy.hill1363@email.com,Dorothy,N,Hill,555-2574,2021-10-28,2024-01-23,2024-03-07,Bronze,Southeast,Referral,F,55-64,Books,1028.4,102.84,10,19,20,4,11,870,53,TRUE,TRUE,FALSE,FALSE
C1364,anthony.allen1364@email.com,Anthony,E,Allen,555-9622,2021-06-28,2024-01-31,2024-03-04,Bronze,West,Email,M,65+,Home,1757.12,109.82,16,25,25,4,4,992,45,TRUE,TRUE,FALSE,FALSE
C1365,mark.smith1365@email.com,Mark,E,Smith,555-3905,2023-05-30,2024-02-18,2024-02-28,Gold,Southwest,Social,Prefer not to say,65+,Books,3711.96,206.22,18,43,21,2,9,291,27,FALSE,FALSE,FALSE,FALSE
C1366,robert.walker1366@email.com,Robert,T,Walker,555-3013,2023-02-01,2024-03-08,2024-02-24,Platinum,Northeast,,Other,65+,Beauty,8883.28,317.26,28,33,10,3,15,409,8,TRUE,FALSE,FALSE,FALSE
C1367,patricia.flores1367@email.com,Patricia,J,Flores,555-4475,2022-07-03,2024-02-18,2024-03-08,Silver,Southeast,Direct,Prefer not to say,45-54,Clothing,3943.5,157.74,25,24,22,3,6,622,27,TRUE,FALSE,FALSE,FALSE
C1368,kevin.jones1368@email.com,Kevin,F,Jones,555-9171,2021-05-16,2024-01-17,2024-02-24,Bronze,Northeast,Referral,M,45-54,Beauty,1136.55,75.77,15,19,21,0,11,1035,59,TRUE,TRUE,FALSE,FALSE
C1369,margaret.sanchez1369@email.com,Margaret,,Sanchez,555-6195,2023-04-04,2024-02-25,2024-02-28,Bronze,Midwest,Social,F,45-54,Electronics,356.55,118.85,3,31,24,2,10,347,20,FALSE,FALSE,FALSE,FALSE
C1370,linda.adams1370@email.com,Linda,J,Adams,555-7394,2020-05-12,2024-02-16,2024-03-04,Platinum,West,Referral,F,55-64,Beauty,21620.95,332.63,65,37,29,2,11,1404,29,TRUE,FALSE,TRUE,FALSE
C1371,george.harris1371@email.com,George,W,Harris,555-4070,2023-05-02,2024-02-08,2024-03-13,Bronze,Southeast,Paid Search,Prefer not to say,65+,Beauty,141.22,70.61,2,32,19,2,2,319,37,TRUE,FALSE,FALSE,FALSE
C1372,thomas.rodriguez1372@email.com,Thomas,H,Rodriguez,555-1906,2022-04-12,2024-01-29,2024-02-22,Bronze,Northeast,Referral,Prefer not to say,45-54,Books,1006.3,100.63,10,15,20,6,4,704,47,TRUE,FALSE,FALSE,FALSE
C1373,lisa.young1373@email.com,Lisa,W,Young,555-8800,2021-01-24,2024-02-08,2024-02-29,Silver,West,Social,Other,18-24,Electronics,4183.5,167.34,25,42,21,6,8,1147,37,FALSE,FALSE,FALSE,FALSE
C1374,joshua.harris1374@email.com,Joshua,R,Harris,555-3573,2023-06-02,2024-02-29,2024-03-15,Gold,Northeast,Email,Other,45-54,Electronics,2511.08,228.28,11,29,24,1,7,288,16,TRUE,FALSE,FALSE,FALSE
C1375,steven.robinson1375@email.com,Steven,W,Robinson,555-8246,2020-12-03,2024-02-24,2024-02-20,Bronze,Northeast,Direct,M,45-54,Home,1639.95,109.33,15,31,17,0,9,1199,21,TRUE,FALSE,FALSE,FALSE
C1376,daniel.lewis1376@email.com,Daniel,M,Lewis,555-1393,2021-12-16,2024-01-23,2024-02-15,Bronze,West,Paid Search,Prefer not to say,45-54,Sports,998.47,90.77,11,32,15,4,9,821,53,TRUE,FALSE,FALSE,FALSE
C1377,linda.jackson1377@email.com,Linda,F,Jackson,555-2694,2022-09-08,2024-01-27,2024-02-28,Bronze,Southeast,Email,F,45-54,Home,1448.72,111.44,13,36,24,1,15,555,49,FALSE,FALSE,FALSE,FALSE
C1378,robert.clark1378@email.com,Robert,M,Clark,555-6828,2022-07-08,2024-03-04,2024-03-05,Gold,West,Direct,Prefer not to say,55-64,Beauty,6067.44,224.72,27,36,12,2,2,617,12,FALSE,FALSE,FALSE,FALSE
C1379,james.adams1379@email.com,James,L,Adams,555-3478,2021-03-08,2024-01-28,2024-02-15,Bronze,Northeast,Organic,M,55-64,Beauty,1084.3,77.45,14,24,10,2,2,1104,48,FALSE,FALSE,FALSE,FALSE
C1380,donald.hall1380@email.com,Donald,C,Hall,555-7265,2022-06-13,2024-03-07,2024-03-11,Bronze,West,Organic,M,65+,Books,1238.16,103.18,12,32,17,0,12,642,9,FALSE,TRUE,FALSE,FALSE
C1381,sarah.martin1381@email.com,Sarah,L,Martin,555-9293,2020-03-24,2024-03-01,2024-03-08,Platinum,Midwest,Direct,Other,25-34,Beauty,17725.68,316.53,56,60,21,1,3,1453,15,TRUE,FALSE,TRUE,FALSE
C1382,nancy.adams1382@email.com,Nancy,P,Adams,555-1577,2020-03-24,2024-02-24,2024-03-12,Gold,Southwest,Email,Other,18-24,Sports,6921.0,230.7,30,57,31,2,18,1453,21,TRUE,FALSE,TRUE,FALSE
C1383,jennifer.allen1383@email.com,Jennifer,T,Allen,555-7656,2022-12-28,2024-02-18,2024-03-03,Platinum,Southeast,Social,F,25-34,Sports,13837.6,345.94,40,35,39,1,13,444,27,FALSE,TRUE,TRUE,FALSE
C1384,william.robinson1384@email.com,William,T,Robinson,555-3650,2023-04-11,2024-03-10,2024-02-20,Bronze,Southwest,,M,35-44,Clothing,793.71,88.19,9,29,11,3,5,340,6,TRUE,FALSE,FALSE,FALSE
C1385,dorothy.garcia1385@email.com,Dorothy,J,Garcia,555-6455,2020-03-16,2024-02-21,2024-03-07,Gold,West,Organic,Prefer not to say,25-34,Sports,7971.25,227.75,35,51,31,3,16,1461,24,TRUE,FALSE,TRUE,FALSE
C1386,christopher.flores1386@email.com,Christopher,P,Flores,555-9971,2021-01-28,2024-01-27,2024-02-16,Silver,Southwest,Paid Search,M,35-44,Clothing,5292.28,189.01,28,24,11,2,8,1143,49,TRUE,FALSE,FALSE,FALSE
C1387,daniel.lee1387@email.com,Daniel,N,Lee,555-8049,2024-01-14,2024-03-06,2024-02-17,Bronze,Southwest,Referral,Other,65+,Home,467.89,467.89,1,23,12,6,12,62,10,TRUE,TRUE,FALSE,FALSE
C1388,nancy.wright1388@email.com,Nancy,A,Wright,555-3478,2022-03-12,2024-01-19,2024-03-02,Bronze,Southwest,Email,Other,55-64,Books,1128.26,80.59,14,30,13,3,5,735,57,TRUE,FALSE,FALSE,FALSE
C1389,kenneth.adams1389@email.com,Kenneth,N,Adams,555-8500,2021-08-25,2024-01-19,2024-03-03,Silver,West,Organic,M,65+,Books,5055.48,187.24,27,30,13,6,15,934,57,TRUE,FALSE,FALSE,FALSE
C1390,betty.nelson1390@email.com,Betty,R,Nelson,555-4059,2020-03-06,2024-02-03,2024-03-05,Bronze,Northeast,Organic,F,45-54,Beauty,1601.06,94.18,17,32,25,1,5,1471,42,FALSE,FALSE,FALSE,FALSE
C1391,barbara.smith1391@email.com,Barbara,P,Smith,,2020-09-01,2024-01-24,2024-03-13,Gold,Northeast,,Other,45-54,Beauty,7256.64,226.77,32,66,16,1,13,1292,52,FALSE,FALSE,TRUE,FALSE
C1392,paul.ramirez1392@email.com,Paul,H,Ramirez,555-5746,2022-03-24,2024-01-31,2024-03-11,Bronze,Northeast,Paid Search,M,35-44,Electronics,883.92,110.49,8,19,18,0,12,723,45,FALSE,FALSE,FALSE,FALSE
C1393,christopher.jones1393@email.com,Christopher,,Jones,,2022-09-10,2024-02-11,2024-03-03,Gold,West,Referral,Prefer not to say,18-24,Sports,5719.5,184.5,31,35,19,1,15,553,34,TRUE,FALSE,FALSE,FALSE
C1394,linda.jackson1394@email.com,Linda,,Jackson,555-4210,2020-04-20,2024-02-02,2024-03-03,Silver,Southwest,,F,25-34,Beauty,3034.0,151.7,20,44,9,2,15,1426,43,TRUE,FALSE,FALSE,FALSE
C1395,kenneth.king1395@email.com,Kenneth,R,King,555-9677,2023-06-15,2024-02-01,2024-03-10,Bronze,Northeast,Referral,Prefer not to say,65+,Beauty,386.6,96.65,4,21,13,1,11,275,44,FALSE,FALSE,FALSE,FALSE
C1396,emily.hall1396@email.com,Emily,K,Hall,555-5778,2021-04-25,2024-03-02,2024-03-03,Silver,West,Social,F,35-44,Books,4664.52,172.76,27,33,13,5,6,1056,14,TRUE,FALSE,FALSE,FALSE
C1397,nancy.johnson1397@email.com,Nancy,L,Johnson,555-6912,2020-03-20,2024-02-07,2024-02-22,Bronze,Southeast,Social,Other,65+,Books,1981.0,99.05,20,43,10,6,5,1457,38,TRUE,FALSE,FALSE,FALSE
C1398,paul.johnson1398@email.com,Paul,,Johnson,555-2484,2023-06-19,2024-03-07,2024-02-20,Silver,Southeast,Email,Prefer not to say,18-24,Beauty,1660.9,166.09,10,36,14,0,8,271,9,TRUE,FALSE,FALSE,FALSE
C1399,jacob.torres1399@email.com,Jacob,G,Torres,,2020-06-24,2023-10-01,2024-01-04,Gold,Southeast,Paid Search,M,45-54,Clothing,9779.44,222.26,44,48,15,2,19,1361,167,TRUE,TRUE,TRUE,TRUE
C1400,sarah.harris1400@email.com,Sarah,,Harris,555-3983,2021-06-24,2024-03-05,2024-03-09,Bronze,Southwest,Direct,Other,35-44,Sports,545.85,109.17,5,38,21,0,4,996,11,TRUE,FALSE,FALSE,FALSE
C1401,anthony.young1401@email.com,Anthony,,Young,555-9126,2023-10-29,2024-02-19,2024-02-18,Silver,Northeast,Organic,M,35-44,Electronics,794.75,158.95,5,44,24,4,14,139,26,FALSE,FALSE,FALSE,FALSE
C1402,robert.taylor1402@email.com,Robert,J,Taylor,555-9204,2021-09-30,2024-03-15,2024-02-23,Platinum,Midwest,Social,M,65+,Home,20320.04,390.77,52,53,20,0,14,898,1,TRUE,FALSE,FALSE,FALSE
C1403,mary.carter1403@email.com,Mary,G,Carter,555-2487,2022-10-06,2023-11-11,2023-11-27,Silver,Southeast,,Other,25-34,Beauty,4117.46,179.02,23,21,25,1,15,527,126,FALSE,TRUE,FALSE,TRUE
C1404,jessica.sanchez1404@email.com,Jessica,P,Sanchez,,2023-03-12,2024-02-27,2024-03-09,Bronze,Midwest,Direct,Prefer not to say,18-24,Electronics,742.98,106.14,7,42,17,0,3,370,18,TRUE,FALSE,FALSE,FALSE
C1405,rebecca.young1405@email.com,Rebecca,K,Young,555-3367,2021-07-16,2023-11-11,2023-12-01,Platinum,Midwest,Paid Search,Other,35-44,Books,25835.6,369.08,70,54,46,1,15,974,126,TRUE,TRUE,TRUE,TRUE
C1406,jason.lee1406@email.com,Jason,S,Lee,555-4085,2021-04-23,2023-12-19,2023-11-25,Bronze,Southeast,Direct,Prefer not to say,18-24,Sports,1268.64,70.48,18,37,14,3,12,1058,88,FALSE,FALSE,FALSE,TRUE
C1407,brian.young1407@email.com,Brian,L,Young,555-2826,2023-02-15,2024-02-03,2024-02-18,Gold,Southeast,Referral,M,45-54,Electronics,3820.07,224.71,17,33,22,1,19,395,42,TRUE,FALSE,TRUE,FALSE
C1408,george.lewis1408@email.com,George,M,Lewis,555-4955,2020-06-05,2024-02-08,2024-02-22,Gold,West,Referral,M,18-24,Beauty,6045.0,195.0,31,18,24,2,11,1380,37,TRUE,FALSE,FALSE,FALSE
C1409,robert.flores1409@email.com,Robert,E,Flores,555-8322,2024-02-03,2023-12-03,2024-01-12,Bronze,Southwest,Email,Other,55-64,Beauty,117.32,117.32,1,17,21,5,3,42,104,TRUE,FALSE,FALSE,TRUE
C1410,paul.scott1410@email.com,Paul,B,Scott,555-2458,2020-09-08,2024-02-13,2024-03-11,Bronze,Southeast,Social,M,45-54,Electronics,801.04,100.13,8,22,10,1,7,1285,32,TRUE,FALSE,FALSE,FALSE
C1411,anthony.rivera1411@email.com,Anthony,D,Rivera,555-4104,2021-07-25,2024-03-15,2024-02-25,Gold,West,Email,Prefer not to say,35-44,Electronics,7784.98,228.97,34,60,16,3,9,965,1,TRUE,TRUE,TRUE,FALSE
C1412,nancy.king1412@email.com,Nancy,K,King,,2023-09-18,2024-01-30,2024-02-25,Bronze,Southeast,Email,Other,55-64,Books,220.68,110.34,2,38,25,3,9,180,46,TRUE,FALSE,FALSE,FALSE
C1413,daniel.anderson1413@email.com,Daniel,D,Anderson,555-2170,2020-09-18,2024-01-27,2024-02-23,Silver,Southwest,Social,Prefer not to say,55-64,Books,4832.25,193.29,25,15,23,2,5,1275,49,TRUE,FALSE,FALSE,FALSE
C1414,joseph.wilson1414@email.com,Joseph,E,Wilson,555-1546,2023-02-16,2023-11-10,2024-01-01,Silver,West,Referral,M,25-34,Electronics,3349.62,186.09,18,41,11,1,9,394,127,TRUE,FALSE,FALSE,TRUE
C1415,linda.lewis1415@email.com,Linda,W,Lewis,555-1886,2022-11-22,2024-02-29,2024-02-27,Bronze,Midwest,Email,F,65+,Home,527.38,75.34,7,37,25,4,14,480,16,TRUE,FALSE,FALSE,FALSE
C1416,david.anderson1416@email.com,David,R,Anderson,555-5367,2022-03-21,2024-02-11,2024-03-11,Bronze,West,Direct,M,18-24,Electronics,1379.7,91.98,15,44,19,2,12,726,34,FALSE,FALSE,FALSE,FALSE
C1417,donna.nelson1417@email.com,Donna,T,Nelson,,2020-10-06,2024-02-24,2024-02-16,Gold,Southeast,Email,F,18-24,Sports,10371.84,216.08,48,25,28,2,21,1257,21,TRUE,FALSE,TRUE,FALSE
C1418,jeffrey.hall1418@email.com,Jeffrey,B,Hall,555-7579,2021-03-12,2024-01-22,2024-03-09,Gold,Southwest,Organic,Prefer not to say,45-54,Electronics,9516.76,221.32,43,51,22,2,7,1100,54,TRUE,TRUE,TRUE,FALSE
C1419,ashley.nguyen1419@email.com,Ashley,G,Nguyen,,2023-01-07,2023-11-22,2023-12-06,Silver,Southeast,Social,F,18-24,Sports,1427.1,142.71,10,23,22,5,6,434,115,TRUE,FALSE,FALSE,TRUE
C1420,melissa.rodriguez1420@email.com,Melissa,A,Rodriguez,555-7301,2022-06-22,2024-01-31,2024-03-05,Silver,Northeast,Email,Other,55-64,Beauty,3693.41,194.39,19,32,8,6,5,633,45,TRUE,FALSE,FALSE,FALSE
C1421,joshua.lee1421@email.com,Joshua,R,Lee,555-9824,2020-06-11,2024-02-14,2024-02-19,Gold,Southeast,,Other,65+,Books,6959.81,224.51,31,66,28,3,18,1374,31,FALSE,TRUE,TRUE,FALSE
C1422,amanda.lee1422@email.com,Amanda,H,Lee,555-2172,2021-04-03,2024-02-17,2024-03-04,Gold,Northeast,,Prefer not to say,35-44,Electronics,6421.03,207.13,31,41,16,6,14,1078,28,TRUE,FALSE,FALSE,FALSE
C1423,daniel.campbell1423@email.com,Daniel,M,Campbell,555-9657,2021-03-08,2024-02-17,2024-03-14,Bronze,Northeast,Referral,M,35-44,Books,1715.89,90.31,19,24,20,3,4,1104,28,TRUE,TRUE,FALSE,FALSE
C1424,robert.king1424@email.com,Robert,,King,555-7292,2021-12-23,2024-03-11,2024-02-20,Bronze,Southwest,Email,M,45-54,Books,1414.56,88.41,16,15,22,6,15,814,5,TRUE,TRUE,FALSE,FALSE
C1425,rebecca.gonzalez1425@email.com,Rebecca,D,Gonzalez,555-4747,2020-11-16,2024-02-21,2024-02-20,Gold,Southeast,Social,Prefer not to say,18-24,Clothing,9283.5,206.3,45,36,24,2,16,1216,24,FALSE,FALSE,TRUE,FALSE
C1426,kimberly.jones1426@email.com,Kimberly,H,Jones,555-5454,2023-10-30,2024-03-14,2024-02-16,Silver,Southwest,Referral,F,35-44,Beauty,637.92,159.48,4,41,17,4,11,138,2,TRUE,FALSE,FALSE,FALSE
C1427,laura.hill1427@email.com,Laura,K,Hill,555-9243,2022-10-09,2023-12-16,2024-01-11,Silver,West,Referral,F,45-54,Electronics,3066.97,180.41,17,30,14,3,10,524,91,FALSE,FALSE,FALSE,TRUE
C1428,christopher.scott1428@email.com,Christopher,K,Scott,555-8086,2022-05-20,2024-02-07,2024-02-29,Gold,West,Email,Prefer not to say,45-54,Home,8232.78,191.46,43,49,21,0,13,666,38,TRUE,FALSE,TRUE,FALSE
C1429,james.adams1429@email.com,James,P,Adams,555-7810,2022-09-20,2024-01-28,2024-03-15,Bronze,Midwest,Social,M,18-24,Beauty,1183.0,118.3,10,29,22,0,4,543,48,FALSE,FALSE,FALSE,FALSE
C1430,amanda.lee1430@email.com,Amanda,N,Lee,555-5232,2021-07-01,2024-03-15,2024-02-22,Platinum,West,Paid Search,Prefer not to say,18-24,Sports,25253.9,360.77,70,79,35,2,11,989,1,FALSE,TRUE,TRUE,FALSE
